Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Seller RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-z claim	Is prime	ASIN	 Merchant SKU	Item Name	Return quantity	Return reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim ID	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount	Category
404-9091213-5150763	01-Nov-2022	10-Nov-2022	Approved	D1x1R7psRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493180052383	Seller	N	N	B0BGPVY12B	Monkey-Cap-Pink	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap for Women I (Pink)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-1785	18-Nov-2022	399.00	1	 	 	 	 	 	399.00	gl_apparel
407-5728847-5823532	31-Oct-2022	10-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320619125292	Not Computed	N	N	B0BD8YHZ2G	Light pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Light Pink)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1743	15-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
403-1510950-7357910	03-Nov-2022	10-Nov-2022	Approved	DCRpRmpQRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513486202078	Seller	N	N	B09RZLLDWH	Woolen-Plain-Cap-Muffler-Red	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Red)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	 	16-Nov-2022	363.84	1	 	 	 	 	 	379.00	gl_apparel
171-2729403-9778709	31-Oct-2022	10-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320607642114	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1713	16-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
407-1605137-4232327	01-Nov-2022	10-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320631926921	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1777	15-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
407-6203739-9330765	29-Oct-2022	10-Nov-2022	Approved	DNpHRhppRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485933300	Seller	N	N	B0B8VZ8XV5	Beige_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Beige)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-1616	17-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
403-5106954-3066743	02-Nov-2022	10-Nov-2022	Approved	DJn2R3pTRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485792129	Seller	N	N	B09QQ6GWB6	Red-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Red _Free Size)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1839	17-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
407-8923108-8303531	31-Oct-2022	09-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320620814727	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1753	15-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
404-0181331-4434731	31-Oct-2022	09-Nov-2022	Approved	DSKJhhntRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485435408	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	 	18-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
403-3772927-2242709	01-Nov-2022	09-Nov-2022	Approved	D3Xjhhn6RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485269393	Seller	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-1804	17-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
403-4740593-2205927	22-Oct-2022	09-Nov-2022	Approved	DCXbh1nnRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485257666	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1386	19-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
405-5949107-1989154	30-Oct-2022	09-Nov-2022	Approved	D3X1hpnFRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485196354	Seller	N	N	B0BD8WNHNX	Dark pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Dark Pink)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-1647	18-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
405-5978302-4791529	02-Nov-2022	09-Nov-2022	Approved	DmvqhKnnRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513485040374	Seller	N	N	B0B8VZD3ZQ	Rd1_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Tomato Red)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1842	17-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
403-4455803-1077903	04-Nov-2022	08-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320696665155	Not Computed	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1977	10-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
403-1942813-8703504	01-Nov-2022	08-Nov-2022	Approved	DCNXh8nzRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513484504228	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	 	16-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
406-0276326-0211505	28-Oct-2022	08-Nov-2022	Approved	DcNChPnNRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513484466069	Seller	N	N	B0B8SSC7Q1	Beige_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Beige Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	 	17-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
402-0448862-7697128	01-Nov-2022	08-Nov-2022	Approved	Dy4lhtnjRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513484450976	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	 	17-Nov-2022	390.72	1	 	 	 	 	 	407.00	gl_apparel
408-2669806-5002710	30-Oct-2022	08-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320598540734	Not Computed	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1675	14-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
404-3015777-8553167	01-Nov-2022	08-Nov-2022	Approved	DV3chynZRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513483885786	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	394.79	1	 	 	 	 	 	 	gl_apparel
402-3824378-2313965	03-Nov-2022	08-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320662361371	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1895	11-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
408-7987334-1643544	31-Oct-2022	07-Nov-2022	Approved	DXjQhMn3RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513483288952	Seller	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-1740	14-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
403-6855871-6607525	31-Oct-2022	07-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320616774899	Not Computed	N	N	B0BD8WK6F5	Red new-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Tomato red)	3	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1733	11-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
403-4740593-2205927	22-Oct-2022	06-Nov-2022	Approved	DGgyhZnkRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513482181025	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	Replacement	 	 	379.00	1	 	 	 	 	 	 	gl_apparel
405-7948623-5070717	28-Oct-2022	06-Nov-2022	Approved	DXMVhWnGRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513481927631	Seller	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-1592	14-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
402-5890928-3315540	28-Oct-2022	06-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320563037900	Not Computed	N	N	B0BGPW65CD	Monkey-Cap-Maroon	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap for Women I (Maroon)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1586	11-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
405-6649318-1082728	28-Oct-2022	06-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320552093917	Not Computed	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-1563	11-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
407-3625292-3412369	27-Oct-2022	06-Nov-2022	Approved	DyV4hwn3RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513481264385	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1557	15-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
407-9428230-2063564	28-Oct-2022	06-Nov-2022	Approved	D0t0h9n8RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513481172185	Seller	N	N	B09QM28D2L	Monkey-Cap-Black	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap For Women I (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1593	14-Nov-2022	399.00	1	 	 	 	 	 	399.00	gl_apparel
407-1083645-2673125	27-Oct-2022	05-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320549048517	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1561	10-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
406-5899141-2257959	29-Oct-2022	05-Nov-2022	Approved	DzwghnnVRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513480616420	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-1603	14-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
404-9783807-4897945	30-Oct-2022	05-Nov-2022	Approved	DzWWh5n3RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513480440797	Seller	N	N	B09RZLLDWH	Woolen-Plain-Cap-Muffler-Red	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Red)	1	CR-FOUND_BETTER_PRICE	Y	C-Returns	StandardRefund	IN-1660	12-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
171-5632345-0314727	26-Oct-2022	05-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320525820304	Not Computed	N	N	B09QQ6GWB6	Red-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Red _Free Size)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1507	11-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
408-5946768-1841914	27-Oct-2022	05-Nov-2022	Approved	DNWQhbnsRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513480404218	Seller	N	N	B09QQ6GWB6	Red-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Red _Free Size)	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	IN-1555	15-Nov-2022	379.00	1	VALID_DIFF_ITEM_RECEIVED	69185-16395-4383162	GRANT	15-Nov-2022	228.53	379.00	gl_apparel
407-8433603-1399565	28-Oct-2022	05-Nov-2022	Approved	Dl90h9npRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513480055564	Seller	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	 	14-Nov-2022	390.72	1	 	 	 	 	 	407.00	gl_apparel
171-1375919-9643531	30-Oct-2022	05-Nov-2022	Approved	Dc92hGnpRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513480055250	Seller	N	N	B0B8VZD3ZQ	Rd1_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Tomato Red)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-1686	11-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
171-2862762-6816336	29-Oct-2022	04-Nov-2022	Approved	DDT2hWnSRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513479393141	Seller	N	N	B09QM28D2L	Monkey-Cap-Black	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap For Women I (Black)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-1601	12-Nov-2022	399.00	1	VALID_DIFF_ITEM_RECEIVED	57401-07423-9234918	GRANT	12-Nov-2022	243.33	399.00	gl_apparel
403-4544530-7075539	27-Oct-2022	04-Nov-2022	Approved	DVT9hGnLRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513479320970	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	11-Nov-2022	1165.63	3	 	 	 	 	 	407.00	gl_apparel
403-4544530-7075539	27-Oct-2022	04-Nov-2022	Approved	DSTchPnLRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513479323759	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	11-Nov-2022	1165.63	3	 	 	 	 	 	407.00	gl_apparel
405-4246292-9453913	27-Oct-2022	04-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320539436607	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1532	10-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
402-8292892-2689917	22-Oct-2022	03-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320460856581	Not Computed	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1383	08-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
403-7968413-1437112	26-Oct-2022	02-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320513797274	Not Computed	N	N	B0B8SSC7Q1	Beige_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Beige Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1481	08-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
408-3593540-0860358	26-Oct-2022	02-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320520450995	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1495	08-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
171-6729670-3189123	20-Oct-2022	02-Nov-2022	Approved	DbGthfnQRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513477705281	Seller	N	N	B0B8VZ8XV5	Beige_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Beige)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-1332	09-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
171-0536156-5349113	23-Oct-2022	02-Nov-2022	Approved	DldfhpnPRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513477444371	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1419	11-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
407-7809600-4799506	24-Oct-2022	02-Nov-2022	Approved	DXr6h2nMRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513477254550	Seller	N	N	B09QQ7D2BP	Brown-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-1436	09-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
407-4710640-3827537	25-Oct-2022	02-Nov-2022	Approved	DwrXh7nbRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513477179303	Seller	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-1452	 	390.72	1	 	 	 	 	 	 	gl_apparel
403-8855478-7690754	26-Oct-2022	02-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320527692558	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1516	08-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
406-4326734-8517101	24-Oct-2022	01-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320486027064	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1425	07-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
407-6008980-1913104	22-Oct-2022	01-Nov-2022	Approved	DynfhknBRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493179773934	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1380	18-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
